file: /home/wyy/benchmark/SCP/OR-Small/scp44.txt Thread 8 best cost: 494, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp44.txt Thread 9 best cost: 494, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp51.txt Thread 0 best cost: 253, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp51.txt Thread 1 best cost: 253, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp51.txt Thread 2 best cost: 253, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp51.txt Thread 3 best cost: 253, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp51.txt Thread 4 best cost: 253, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp51.txt Thread 5 best cost: 253, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp51.txt Thread 6 best cost: 253, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp51.txt Thread 7 best cost: 253, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp51.txt Thread 8 best cost: 253, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp51.txt Thread 9 best cost: 253, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe1.txt Thread 0 best cost: 5, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe1.txt Thread 1 best cost: 5, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe1.txt Thread 2 best cost: 5, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe1.txt Thread 3 best cost: 5, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe1.txt Thread 4 best cost: 5, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe1.txt Thread 5 best cost: 5, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe1.txt Thread 6 best cost: 5, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe1.txt Thread 7 best cost: 5, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe1.txt Thread 8 best cost: 5, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe1.txt Thread 9 best cost: 5, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc2.txt Thread 0 best cost: 219, time: 999.995 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc2.txt Thread 1 best cost: 219, time: 999.992 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc2.txt Thread 2 best cost: 219, time: 999.994 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc2.txt Thread 3 best cost: 219, time: 999.994 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc2.txt Thread 4 best cost: 219, time: 999.993 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc2.txt Thread 5 best cost: 219, time: 999.994 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc2.txt Thread 6 best cost: 219, time: 999.993 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc2.txt Thread 7 best cost: 219, time: 999.995 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc2.txt Thread 8 best cost: 219, time: 999.992 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc2.txt Thread 9 best cost: 219, time: 999.993 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa1.txt Thread 0 best cost: 253, time: 999.996 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa1.txt Thread 1 best cost: 253, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa1.txt Thread 2 best cost: 253, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa1.txt Thread 3 best cost: 253, time: 999.995 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa1.txt Thread 4 best cost: 253, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa1.txt Thread 5 best cost: 253, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa1.txt Thread 6 best cost: 253, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa1.txt Thread 7 best cost: 253, time: 999.996 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa1.txt Thread 8 best cost: 253, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpa1.txt Thread 9 best cost: 253, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd1.txt Thread 0 best cost: 60, time: 999.99 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd1.txt Thread 1 best cost: 60, time: 999.989 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd1.txt Thread 2 best cost: 60, time: 999.984 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd1.txt Thread 3 best cost: 60, time: 999.987 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd1.txt Thread 4 best cost: 60, time: 999.992 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd1.txt Thread 5 best cost: 60, time: 999.988 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd1.txt Thread 6 best cost: 60, time: 999.983 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd1.txt Thread 7 best cost: 60, time: 999.99 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd1.txt Thread 8 best cost: 60, time: 999.982 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd1.txt Thread 9 best cost: 60, time: 999.983 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd5.txt Thread 0 best cost: 61, time: 999.986 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd5.txt Thread 1 best cost: 61, time: 999.991 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd5.txt Thread 2 best cost: 61, time: 999.988 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd5.txt Thread 3 best cost: 61, time: 999.99 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd5.txt Thread 4 best cost: 61, time: 999.988 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd5.txt Thread 5 best cost: 61, time: 999.984 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd5.txt Thread 6 best cost: 61, time: 999.992 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd5.txt Thread 7 best cost: 61, time: 999.989 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd5.txt Thread 8 best cost: 61, time: 999.99 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd5.txt Thread 9 best cost: 61, time: 999.986 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp56.txt Thread 0 best cost: 213, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp56.txt Thread 1 best cost: 213, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp56.txt Thread 2 best cost: 213, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp56.txt Thread 3 best cost: 213, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp56.txt Thread 4 best cost: 213, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp56.txt Thread 5 best cost: 213, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp56.txt Thread 6 best cost: 213, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp56.txt Thread 7 best cost: 213, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp56.txt Thread 8 best cost: 213, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp56.txt Thread 9 best cost: 213, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb4.txt Thread 0 best cost: 79, time: 999.988 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb4.txt Thread 1 best cost: 79, time: 999.985 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb4.txt Thread 2 best cost: 79, time: 999.983 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb4.txt Thread 3 best cost: 79, time: 999.987 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb4.txt Thread 4 best cost: 79, time: 999.982 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb4.txt Thread 5 best cost: 79, time: 999.989 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb4.txt Thread 6 best cost: 79, time: 999.992 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb4.txt Thread 7 best cost: 79, time: 999.985 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb4.txt Thread 8 best cost: 79, time: 999.987 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb4.txt Thread 9 best cost: 79, time: 999.984 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp49.txt Thread 0 best cost: 641, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp49.txt Thread 1 best cost: 641, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp49.txt Thread 2 best cost: 641, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp49.txt Thread 3 best cost: 641, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp49.txt Thread 4 best cost: 641, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp49.txt Thread 5 best cost: 641, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp49.txt Thread 6 best cost: 641, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp49.txt Thread 7 best cost: 641, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp49.txt Thread 8 best cost: 641, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp49.txt Thread 9 best cost: 641, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd4.txt Thread 0 best cost: 62, time: 999.989 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd4.txt Thread 1 best cost: 62, time: 999.994 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd4.txt Thread 2 best cost: 62, time: 999.992 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd4.txt Thread 3 best cost: 62, time: 999.985 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd4.txt Thread 4 best cost: 62, time: 999.989 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd4.txt Thread 5 best cost: 62, time: 999.983 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd4.txt Thread 6 best cost: 62, time: 999.986 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd4.txt Thread 7 best cost: 62, time: 999.985 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd4.txt Thread 8 best cost: 62, time: 999.984 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd4.txt Thread 9 best cost: 62, time: 999.987 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp46.txt Thread 0 best cost: 560, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp46.txt Thread 1 best cost: 560, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp46.txt Thread 2 best cost: 560, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp46.txt Thread 3 best cost: 560, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp46.txt Thread 4 best cost: 560, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp46.txt Thread 5 best cost: 560, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp46.txt Thread 6 best cost: 560, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp46.txt Thread 7 best cost: 560, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp46.txt Thread 8 best cost: 560, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp46.txt Thread 9 best cost: 560, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe2.txt Thread 0 best cost: 5, time: 1000.01 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe2.txt Thread 1 best cost: 5, time: 1000.01 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe2.txt Thread 2 best cost: 5, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe2.txt Thread 3 best cost: 5, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe2.txt Thread 4 best cost: 5, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe2.txt Thread 5 best cost: 5, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe2.txt Thread 6 best cost: 5, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe2.txt Thread 7 best cost: 5, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe2.txt Thread 8 best cost: 5, time: 1000.01 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe2.txt Thread 9 best cost: 5, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe3.txt Thread 0 best cost: 5, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe3.txt Thread 1 best cost: 5, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe3.txt Thread 2 best cost: 5, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe3.txt Thread 3 best cost: 5, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe3.txt Thread 4 best cost: 5, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe3.txt Thread 5 best cost: 5, time: 1000.01 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe3.txt Thread 6 best cost: 5, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe3.txt Thread 7 best cost: 5, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe3.txt Thread 8 best cost: 5, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpe3.txt Thread 9 best cost: 5, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb3.txt Thread 0 best cost: 80, time: 999.992 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb3.txt Thread 1 best cost: 80, time: 999.993 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb3.txt Thread 2 best cost: 80, time: 999.994 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb3.txt Thread 3 best cost: 80, time: 999.991 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb3.txt Thread 4 best cost: 80, time: 999.99 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb3.txt Thread 5 best cost: 80, time: 999.992 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb3.txt Thread 6 best cost: 80, time: 999.993 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb3.txt Thread 7 best cost: 80, time: 999.99 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb3.txt Thread 8 best cost: 80, time: 999.991 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb3.txt Thread 9 best cost: 80, time: 999.992 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp47.txt Thread 0 best cost: 430, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp47.txt Thread 1 best cost: 430, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp47.txt Thread 2 best cost: 430, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp47.txt Thread 3 best cost: 430, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp47.txt Thread 4 best cost: 430, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp47.txt Thread 5 best cost: 430, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp47.txt Thread 6 best cost: 430, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp47.txt Thread 7 best cost: 430, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp47.txt Thread 8 best cost: 430, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp47.txt Thread 9 best cost: 430, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp53.txt Thread 0 best cost: 226, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp53.txt Thread 1 best cost: 226, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp53.txt Thread 2 best cost: 226, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp53.txt Thread 3 best cost: 226, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp53.txt Thread 4 best cost: 226, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp53.txt Thread 5 best cost: 226, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp53.txt Thread 6 best cost: 226, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp53.txt Thread 7 best cost: 226, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp53.txt Thread 8 best cost: 226, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp53.txt Thread 9 best cost: 226, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd2.txt Thread 0 best cost: 66, time: 999.984 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd2.txt Thread 1 best cost: 66, time: 999.98 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd2.txt Thread 2 best cost: 66, time: 999.978 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd2.txt Thread 3 best cost: 66, time: 999.978 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd2.txt Thread 4 best cost: 66, time: 999.981 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd2.txt Thread 5 best cost: 66, time: 999.981 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd2.txt Thread 6 best cost: 66, time: 999.98 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd2.txt Thread 7 best cost: 66, time: 999.978 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd2.txt Thread 8 best cost: 66, time: 999.973 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpd2.txt Thread 9 best cost: 66, time: 999.981 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp41.txt Thread 0 best cost: 429, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp41.txt Thread 1 best cost: 429, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp41.txt Thread 2 best cost: 429, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp41.txt Thread 3 best cost: 429, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp41.txt Thread 4 best cost: 429, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp41.txt Thread 5 best cost: 429, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp41.txt Thread 6 best cost: 429, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp41.txt Thread 7 best cost: 429, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp41.txt Thread 8 best cost: 429, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp41.txt Thread 9 best cost: 429, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp63.txt Thread 0 best cost: 145, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp63.txt Thread 1 best cost: 145, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp63.txt Thread 2 best cost: 145, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp63.txt Thread 3 best cost: 145, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp63.txt Thread 4 best cost: 145, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp63.txt Thread 5 best cost: 145, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp63.txt Thread 6 best cost: 145, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp63.txt Thread 7 best cost: 145, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp63.txt Thread 8 best cost: 145, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp63.txt Thread 9 best cost: 145, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp43.txt Thread 0 best cost: 516, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp43.txt Thread 1 best cost: 516, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp43.txt Thread 2 best cost: 516, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp43.txt Thread 3 best cost: 516, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp43.txt Thread 4 best cost: 516, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp43.txt Thread 5 best cost: 516, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp43.txt Thread 6 best cost: 516, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp43.txt Thread 7 best cost: 516, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp43.txt Thread 8 best cost: 516, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp43.txt Thread 9 best cost: 516, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp65.txt Thread 0 best cost: 161, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp65.txt Thread 1 best cost: 161, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp65.txt Thread 2 best cost: 161, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp65.txt Thread 3 best cost: 161, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp65.txt Thread 4 best cost: 161, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp65.txt Thread 5 best cost: 161, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp65.txt Thread 6 best cost: 161, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp65.txt Thread 7 best cost: 161, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp65.txt Thread 8 best cost: 161, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp65.txt Thread 9 best cost: 161, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc3.txt Thread 0 best cost: 243, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc3.txt Thread 1 best cost: 243, time: 999.994 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc3.txt Thread 2 best cost: 243, time: 999.995 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc3.txt Thread 3 best cost: 243, time: 999.994 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc3.txt Thread 4 best cost: 243, time: 999.994 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc3.txt Thread 5 best cost: 243, time: 999.996 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc3.txt Thread 6 best cost: 243, time: 999.993 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc3.txt Thread 7 best cost: 243, time: 999.993 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc3.txt Thread 8 best cost: 243, time: 999.996 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc3.txt Thread 9 best cost: 243, time: 999.994 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc1.txt Thread 0 best cost: 227, time: 999.996 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc1.txt Thread 1 best cost: 227, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc1.txt Thread 2 best cost: 227, time: 999.996 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc1.txt Thread 3 best cost: 227, time: 999.995 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc1.txt Thread 4 best cost: 227, time: 999.995 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc1.txt Thread 5 best cost: 227, time: 999.996 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc1.txt Thread 6 best cost: 227, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc1.txt Thread 7 best cost: 227, time: 999.994 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc1.txt Thread 8 best cost: 227, time: 999.995 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpc1.txt Thread 9 best cost: 227, time: 999.995 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp52.txt Thread 0 best cost: 302, time: 1000 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp52.txt Thread 1 best cost: 302, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp52.txt Thread 2 best cost: 302, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp52.txt Thread 3 best cost: 302, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp52.txt Thread 4 best cost: 302, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp52.txt Thread 5 best cost: 302, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp52.txt Thread 6 best cost: 302, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp52.txt Thread 7 best cost: 302, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp52.txt Thread 8 best cost: 302, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scp52.txt Thread 9 best cost: 302, time: 999.999 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb5.txt Thread 0 best cost: 72, time: 999.995 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb5.txt Thread 1 best cost: 72, time: 999.996 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb5.txt Thread 2 best cost: 72, time: 999.991 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb5.txt Thread 3 best cost: 72, time: 999.992 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb5.txt Thread 4 best cost: 72, time: 999.996 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb5.txt Thread 5 best cost: 72, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb5.txt Thread 6 best cost: 72, time: 999.994 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb5.txt Thread 7 best cost: 72, time: 999.996 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb5.txt Thread 8 best cost: 72, time: 999.991 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb5.txt Thread 9 best cost: 72, time: 999.995 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb2.txt Thread 0 best cost: 76, time: 999.997 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb2.txt Thread 1 best cost: 76, time: 999.995 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb2.txt Thread 2 best cost: 76, time: 999.998 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb2.txt Thread 3 best cost: 76, time: 999.996 seconds
file: /home/wyy/benchmark/SCP/OR-Small/scpb2.txt Thread 4 best cost: 76, time: 999.992 seconds
